trans_name,OG_name,sp_name,tissue,dnds,pnps,cons_gene_by_tiss
Tms_TRINITY_DN17856_c0_g1_i1,OG-762_,Tms,WB,1.00E-04,NA,NO
Tge_TRINITY_DN40184_c0_g1_i1,OG-1409_,Tge,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN59616_c0_g1_i1,OG-2893_,Tsi,WB,1.00E-04,NA,YES
Tms_TRINITY_DN17064_c0_g1_i1,OG-717_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN3881_c0_g1_i1,OG-260_,Tdi,WB,1.00E-04,NA,YES
Tge_TRINITY_DN34441_c0_g1_i1,OG-2659_,Tge,WB,0.246814,NA,NO
Tge_TRINITY_DN47057_c0_g1_i1,OG-427_,Tge,WB,0.338178,0.255704698,NO
Tms_TRINITY_DN63103_c0_g1_i1,OG-2852_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN12888_c0_g1_i1,OG-259_,Tdi,WB,0.526621,NA,NO
Tdi_TRINITY_DN7833_c0_g1_i1,OG-2580_,Tdi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN44365_c0_g1_i1,OG-1859_,Tge,WB,0.205872,0.213089802,NO
Tms_TRINITY_DN24062_c0_g1_i1,OG-2564_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN18601_c0_g2_i1,OG-212_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN44731_c3_g5_i1,OG-2021_,Tge,WB,0.330184,0.170025189,NO
Tge_TRINITY_DN46499_c1_g1_i1,OG-991_,Tge,WB,0.0300918,0.3243762,NO
Tge_TRINITY_DN25368_c0_g1_i2,OG-667_,Tge,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN30790_c1_g2_i1,OG-738_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN30843_c0_g1_i1,OG-816_,Tdi,WB,1.00E-04,0,NO
Tdi_TRINITY_DN31708_c0_g1_i4,OG-457_,Tdi,WB,1.00E-04,0.4432297,NO
Tdi_TRINITY_DN13027_c0_g1_i3,OG-1435_,Tdi,WB,0.091871,NA,NO
Tdi_TRINITY_DN22551_c0_g1_i1,OG-1507_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN40066_c0_g1_i1,OG-488_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN41061_c0_g1_i1,OG-2129_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN39275_c0_g1_i1,OG-1660_,Tge,WB,NA,NA,NO
Tge_TRINITY_DN67393_c0_g1_i1,OG-1748_,Tge,WB,0.0513198,NA,NO
Tms_TRINITY_DN55823_c0_g1_i1,OG-1667_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN22162_c0_g1_i2,OG-730_,Tsi,WB,1.00E-04,NA,YES
Tdi_TRINITY_DN29496_c0_g1_i2,OG-2178_,Tdi,WB,0.354732,NA,NO
Tdi_TRINITY_DN5736_c0_g1_i1,OG-943_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN26056_c0_g1_i1,OG-2855_,Tsi,WB,NA,NA,NO
Tms_TRINITY_DN22071_c0_g1_i1,OG-1683_,Tms,WB,NA,0,NO
Tsi_TRINITY_DN16945_c0_g1_i1,OG-842_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN17393_c0_g1_i1,OG-192_,Tdi,WB,1.00E-04,0,NO
Tge_TRINITY_DN34000_c0_g1_i1,OG-2347_,Tge,WB,1.00E-04,NA,NO
Tms_TRINITY_DN30045_c0_g1_i1,OG-862_,Tms,WB,1.00E-04,0,NO
Tte_TRINITY_DN68383_c0_g1_i1,OG-2626_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN17123_c0_g1_i1,OG-388_,Tsi,WB,0.386217,NA,NO
Tge_TRINITY_DN39021_c0_g1_i1,OG-816_,Tge,WB,0.0360292,0.354925776,NO
Tge_TRINITY_DN44801_c1_g1_i1,OG-165_,Tge,WB,0.398529,1.823529412,NO
Tte_TRINITY_DN14737_c0_g2_i1,OG-613_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN75740_c0_g1_i1,OG-2729_,Tms,WB,0.133285,NA,NO
Tms_TRINITY_DN28054_c0_g1_i1,OG-164_,Tms,WB,0.146658,0.616195496,NO
Tdi_TRINITY_DN68575_c0_g1_i1,OG-2624_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN40250_c0_g1_i1,OG-1983_,Tge,WB,1.00E-04,0,NO
Tsi_TRINITY_DN3579_c0_g2_i1,OG-2678_,Tsi,WB,NA,NA,NO
Tge_TRINITY_DN36579_c0_g1_i3,OG-1901_,Tge,WB,1.00E-04,0,NO
Tge_TRINITY_DN47364_c5_g1_i2,OG-1661_,Tge,WB,1.00E-04,NA,NO
Tge_TRINITY_DN17936_c0_g1_i1,OG-2672_,Tge,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN31964_c10_g12_i1,OG-419_,Tdi,WB,0.151622,NA,NO
Tms_TRINITY_DN31546_c0_g1_i1,OG-2257_,Tms,WB,0.63688,NA,NO
Tsi_TRINITY_DN28834_c0_g1_i1,OG-564_,Tsi,WB,1.00E-04,0,NO
Tms_TRINITY_DN24213_c0_g1_i1,OG-2208_,Tms,WB,1.00E-04,0,NO
Tsi_TRINITY_DN13084_c0_g1_i1,OG-1598_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN41317_c0_g1_i1,OG-1182_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN33186_c0_g1_i1,OG-1032_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN39269_c0_g1_i1,OG-2495_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN9656_c0_g1_i1,OG-1200_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN76745_c0_g1_i1,OG-2106_,Tte,WB,0.26383,NA,NO
Tte_TRINITY_DN43897_c0_g1_i1,OG-1943_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN16277_c0_g2_i1,OG-1483_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN235_c0_g1_i1,OG-490_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN28816_c0_g1_i9,OG-77_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN26519_c0_g1_i1,OG-2802_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31763_c21_g1_i1,OG-1721_,Tsi,WB,0.221071,NA,NO
Tge_TRINITY_DN43165_c0_g2_i1,OG-948_,Tge,WB,0.178183,NA,NO
Tge_TRINITY_DN32136_c0_g1_i2,OG-2505_,Tge,WB,NA,NA,NO
Tsi_TRINITY_DN19938_c0_g2_i2,OG-893_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN55511_c0_g1_i1,OG-2515_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN29011_c0_g2_i1,OG-498_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN19881_c0_g1_i2,OG-206_,Tte,WB,0.0918995,NA,NO
Tdi_TRINITY_DN23924_c0_g1_i2,OG-646_,Tdi,WB,0.539572,NA,NO
Tge_TRINITY_DN5566_c0_g1_i1,OG-2996_,Tge,WB,NA,0,NO
Tms_TRINITY_DN17095_c0_g1_i1,OG-573_,Tms,WB,0.0900047,NA,NO
Tms_TRINITY_DN10102_c0_g1_i1,OG-1195_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN66184_c0_g1_i1,OG-2207_,Tdi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN26812_c0_g1_i1,OG-2551_,Tge,WB,1.00E-04,NA,NO
Tge_TRINITY_DN41350_c0_g1_i1,OG-1210_,Tge,WB,NA,0,NO
Tms_TRINITY_DN20636_c0_g1_i1,OG-1507_,Tms,WB,1.00E-04,0,NO
Tsi_TRINITY_DN22138_c0_g1_i1,OG-1905_,Tsi,WB,0.136886,NA,NO
Tms_TRINITY_DN27165_c0_g1_i1,OG-2438_,Tms,WB,1.00E-04,0,NO
Tte_TRINITY_DN29486_c2_g2_i1,OG-69_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN25180_c0_g1_i1,OG-2119_,Tms,WB,NA,NA,NO
Tge_TRINITY_DN36206_c0_g1_i1,OG-2324_,Tge,WB,0.655491,0.910714286,NO
Tsi_TRINITY_DN29940_c1_g1_i1,OG-186_,Tsi,WB,0.357586,0.14108874,NO
Tte_TRINITY_DN21809_c1_g1_i1,OG-360_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN11102_c0_g2_i1,OG-1383_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN28659_c0_g2_i1,OG-445_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN17776_c0_g1_i1,OG-1935_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN59038_c0_g1_i1,OG-1749_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN53280_c0_g1_i1,OG-1175_,Tdi,WB,0.580773,NA,NO
Tdi_TRINITY_DN4866_c0_g1_i1,OG-547_,Tdi,WB,0.073318,0.237925413,NO
Tsi_TRINITY_DN443_c0_g1_i1,OG-305_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN17254_c0_g7_i1,OG-2870_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN7015_c0_g2_i1,OG-1635_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN15064_c0_g1_i1,OG-2666_,Tdi,WB,1.00E-04,0,NO
Tsi_TRINITY_DN30829_c0_g1_i3,OG-2531_,Tsi,WB,NA,0.858480749,NO
Tte_TRINITY_DN67372_c0_g1_i1,OG-1849_,Tte,WB,NA,NA,YES
Tsi_TRINITY_DN27628_c0_g3_i1,OG-1897_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN65331_c0_g1_i1,OG-2563_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN33115_c0_g1_i1,OG-2508_,Tdi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN46602_c3_g2_i1,OG-878_,Tge,WB,0.283584,NA,NO
Tdi_TRINITY_DN30647_c0_g1_i5,OG-184_,Tdi,WB,1.00E-04,0.339401198,NO
Tdi_TRINITY_DN32006_c11_g1_i2,OG-2211_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN48425_c0_g1_i1,OG-2643_,Tge,WB,1.00E-04,NA,NO
Tte_TRINITY_DN24887_c0_g1_i1,OG-472_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN17380_c0_g1_i1,OG-449_,Tdi,WB,NA,0,NO
Tge_TRINITY_DN38294_c0_g2_i1,OG-677_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN41385_c0_g1_i1,OG-731_,Tdi,WB,0.0432963,NA,NO
Tge_TRINITY_DN43910_c0_g1_i1,OG-6_,Tge,WB,0.0406961,0,NO
Tte_TRINITY_DN6792_c0_g2_i1,OG-1062_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN10921_c0_g1_i1,OG-2322_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN2554_c0_g2_i1,OG-1024_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN24957_c0_g1_i1,OG-2490_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN49217_c0_g1_i1,OG-2758_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN46595_c4_g2_i1,OG-454_,Tge,WB,0.0672987,0,NO
Tsi_TRINITY_DN12426_c0_g2_i1,OG-63_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN12912_c0_g1_i1,OG-2535_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN31537_c9_g8_i2,OG-1842_,Tms,WB,NA,NA,NO
Tms_TRINITY_DN73778_c0_g1_i1,OG-1163_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN7595_c0_g1_i1,OG-1578_,Tte,WB,1.00E-04,NA,YES
Tge_TRINITY_DN38257_c0_g2_i4,OG-430_,Tge,WB,0.0729798,0,NO
Tdi_TRINITY_DN12853_c0_g2_i1,OG-789_,Tdi,WB,NA,NA,NO
Tdi_TRINITY_DN4742_c0_g2_i1,OG-2093_,Tdi,WB,0.961838,NA,NO
Tte_TRINITY_DN20717_c0_g1_i2,OG-643_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN25745_c0_g1_i2,OG-1564_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN21832_c0_g1_i1,OG-573_,Tsi,WB,1.00E-04,0,NO
Tte_TRINITY_DN25955_c0_g3_i1,OG-489_,Tte,WB,0.348433,NA,NO
Tms_TRINITY_DN16126_c0_g1_i1,OG-2753_,Tms,WB,0.820716,NA,NO
Tms_TRINITY_DN28104_c0_g1_i1,OG-37_,Tms,WB,0.0539717,NA,NO
Tdi_TRINITY_DN33528_c0_g1_i1,OG-1897_,Tdi,WB,0.223101,NA,NO
Tms_TRINITY_DN22225_c0_g1_i1,OG-333_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN19939_c0_g2_i1,OG-1389_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN45548_c1_g2_i6,OG-1056_,Tge,WB,1.00E-04,0.334351145,NO
Tte_TRINITY_DN17330_c0_g1_i1,OG-507_,Tte,WB,0.040521,NA,NO
Tsi_TRINITY_DN31348_c0_g1_i1,OG-2641_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN10145_c0_g1_i1,OG-2986_,Tte,WB,0.220143,NA,NO
Tge_TRINITY_DN21816_c0_g1_i1,OG-568_,Tge,WB,0.0476979,0,NO
Tsi_TRINITY_DN21343_c0_g1_i1,OG-1072_,Tsi,WB,1.00E-04,0,NO
Tte_TRINITY_DN29660_c0_g2_i1,OG-1976_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN30087_c1_g1_i1,OG-945_,Tms,WB,0.930804,NA,NO
Tte_TRINITY_DN3924_c0_g2_i1,OG-2609_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN9794_c0_g1_i1,OG-5_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN23645_c0_g2_i1,OG-122_,Tms,WB,0.910912,NA,NO
Tte_TRINITY_DN22098_c0_g1_i3,OG-2432_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN2768_c0_g2_i1,OG-2987_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN30737_c11_g7_i1,OG-1432_,Tdi,WB,NA,NA,NO
Tdi_TRINITY_DN17845_c0_g1_i1,OG-1384_,Tdi,WB,NA,NA,NO
Tdi_TRINITY_DN31939_c0_g1_i1,OG-1250_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN57386_c0_g1_i1,OG-2171_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN23476_c0_g2_i1,OG-4_,Tms,WB,1.00E-04,NA,NO
Tms_TRINITY_DN28020_c0_g2_i1,OG-2237_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN57327_c0_g1_i1,OG-2455_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN21809_c0_g1_i1,OG-1998_,Tsi,WB,NA,NA,NO
Tdi_TRINITY_DN15998_c0_g1_i1,OG-2973_,Tdi,WB,NA,0,NO
Tsi_TRINITY_DN15692_c0_g1_i1,OG-1209_,Tsi,WB,0.369365,NA,NO
Tms_TRINITY_DN25328_c0_g1_i1,OG-2088_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN15931_c0_g1_i1,OG-2846_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN18894_c0_g2_i1,OG-2532_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN28481_c0_g1_i1,OG-326_,Tsi,WB,0.110946,NA,NO
Tsi_TRINITY_DN26788_c0_g1_i2,OG-600_,Tsi,WB,0.16133,NA,NO
Tms_TRINITY_DN31395_c6_g1_i1,OG-2761_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN10457_c0_g2_i1,OG-1052_,Tsi,WB,0.0553178,NA,NO
Tge_TRINITY_DN40301_c0_g1_i1,OG-1357_,Tge,WB,NA,NA,NO
Tte_TRINITY_DN29064_c1_g1_i1,OG-2818_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN33785_c0_g1_i1,OG-2185_,Tge,WB,0.208172,NA,NO
Tsi_TRINITY_DN12391_c0_g1_i1,OG-2549_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN23266_c0_g1_i1,OG-2705_,Tdi,WB,0.41192,NA,NO
Tte_TRINITY_DN28271_c0_g1_i1,OG-913_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN51995_c0_g1_i1,OG-2905_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN14414_c0_g1_i1,OG-2161_,Tdi,WB,NA,NA,NO
Tms_TRINITY_DN26956_c0_g2_i1,OG-988_,Tms,WB,0.123806,0.320342205,NO
Tsi_TRINITY_DN26636_c0_g1_i1,OG-578_,Tsi,WB,0.146141,NA,NO
Tge_TRINITY_DN19581_c0_g1_i1,OG-2072_,Tge,WB,0.122945,NA,NO
Tte_TRINITY_DN4965_c0_g1_i1,OG-2898_,Tte,WB,0.998132,NA,YES
Tms_TRINITY_DN30118_c8_g3_i1,OG-2251_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN67433_c0_g1_i1,OG-3010_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN74128_c0_g1_i1,OG-1917_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN14814_c0_g1_i1,OG-1572_,Tdi,WB,0.0279549,NA,NO
Tge_TRINITY_DN19741_c0_g1_i1,OG-2481_,Tge,WB,NA,NA,NO
Tms_TRINITY_DN4954_c0_g1_i1,OG-1610_,Tms,WB,NA,NA,NO
Tge_TRINITY_DN17115_c0_g1_i1,OG-1688_,Tge,WB,1.00E-04,NA,NO
Tte_TRINITY_DN26611_c0_g1_i2,OG-67_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN6764_c0_g1_i1,OG-926_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN47734_c4_g10_i1,OG-1156_,Tge,WB,0.733029,0.330802603,NO
Tge_TRINITY_DN39020_c0_g1_i3,OG-1351_,Tge,WB,0.0999136,NA,NO
Tsi_TRINITY_DN11894_c0_g1_i1,OG-2655_,Tsi,WB,NA,NA,NO
Tge_TRINITY_DN55960_c0_g1_i1,OG-1831_,Tge,WB,NA,NA,NO
Tte_TRINITY_DN47446_c0_g1_i1,OG-1146_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN356_c0_g1_i1,OG-2973_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN63661_c0_g1_i1,OG-2149_,Tsi,WB,0.346826,NA,NO
Tge_TRINITY_DN45277_c0_g1_i1,OG-1522_,Tge,WB,0.308407,0,NO
Tge_TRINITY_DN42676_c0_g1_i1,OG-1729_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN23515_c0_g1_i4,OG-1568_,Tms,WB,NA,NA,NO
Tms_TRINITY_DN56006_c0_g1_i1,OG-1526_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN68407_c0_g1_i1,OG-2962_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN66627_c0_g1_i1,OG-2263_,Tms,WB,0.177788,NA,NO
Tdi_TRINITY_DN25264_c0_g1_i2,OG-2162_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN12698_c0_g1_i1,OG-1117_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN39275_c0_g1_i1,OG-2355_,Tdi,WB,NA,NA,NO
Tdi_TRINITY_DN31810_c11_g5_i1,OG-1156_,Tdi,WB,1.00E-04,0,NO
Tms_TRINITY_DN30412_c14_g1_i1,OG-1783_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN30997_c0_g1_i4,OG-404_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN52916_c0_g1_i1,OG-2698_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN30187_c0_g2_i1,OG-1109_,Tms,WB,0.109838,NA,NO
Tge_TRINITY_DN43685_c0_g1_i2,OG-338_,Tge,WB,0.18714,0.206344441,NO
Tte_TRINITY_DN74192_c0_g1_i1,OG-2100_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN32527_c0_g1_i1,OG-2723_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN28428_c0_g1_i1,OG-632_,Tdi,WB,NA,0,NO
Tms_TRINITY_DN987_c0_g2_i1,OG-1575_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN59755_c0_g1_i1,OG-338_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN4644_c0_g1_i1,OG-852_,Tte,WB,0.214072,NA,NO
Tte_TRINITY_DN3426_c0_g1_i1,OG-2550_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN31936_c0_g2_i2,OG-1474_,Tdi,WB,0.188868,NA,NO
Tdi_TRINITY_DN501_c0_g1_i1,OG-2665_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN30003_c0_g1_i1,OG-1136_,Tms,WB,0.921626,NA,NO
Tms_TRINITY_DN31155_c8_g2_i1,OG-21_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN17182_c0_g1_i1,OG-957_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN42349_c0_g1_i1,OG-2177_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN18352_c0_g2_i1,OG-1371_,Tdi,WB,0.547632,NA,NO
Tdi_TRINITY_DN25451_c0_g1_i1,OG-1056_,Tdi,WB,0.627554,NA,NO
Tsi_TRINITY_DN3705_c0_g1_i1,OG-2352_,Tsi,WB,1.00E-04,0,NO
Tms_TRINITY_DN73968_c0_g1_i1,OG-2411_,Tms,WB,0.226975,NA,NO
Tms_TRINITY_DN56689_c0_g1_i1,OG-1447_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN1963_c0_g1_i1,OG-986_,Tsi,WB,0.157285,NA,NO
Tdi_TRINITY_DN16019_c0_g1_i1,OG-1904_,Tdi,WB,0.922696,NA,NO
Tte_TRINITY_DN18204_c0_g1_i1,OG-66_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN66085_c0_g1_i1,OG-2957_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN6997_c0_g1_i1,OG-1027_,Tsi,WB,0.280726,NA,NO
Tms_TRINITY_DN29285_c0_g1_i11,OG-178_,Tms,WB,1.00E-04,NA,NO
Tge_TRINITY_DN44043_c0_g1_i4,OG-2001_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN27691_c0_g3_i1,OG-132_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN25828_c0_g3_i1,OG-208_,Tte,WB,0.635672,0.674987519,NO
Tsi_TRINITY_DN31103_c1_g4_i1,OG-2215_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN20681_c0_g1_i1,OG-975_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN30574_c0_g1_i2,OG-1351_,Tsi,WB,1.00E-04,0,NO
Tdi_TRINITY_DN20135_c0_g2_i1,OG-1356_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN21495_c0_g1_i1,OG-1399_,Tsi,WB,0.454,NA,NO
Tms_TRINITY_DN19154_c0_g1_i1,OG-287_,Tms,WB,0.15334,NA,NO
Tdi_TRINITY_DN30536_c0_g1_i1,OG-775_,Tdi,WB,0.0874635,0,NO
Tdi_TRINITY_DN24936_c0_g1_i1,OG-263_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN22732_c0_g1_i1,OG-1397_,Tms,WB,0.363126,0,NO
Tge_TRINITY_DN10095_c0_g1_i1,OG-2238_,Tge,WB,1.00E-04,NA,NO
Tms_TRINITY_DN25292_c0_g2_i1,OG-1732_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN2945_c0_g2_i1,OG-603_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN44921_c0_g1_i2,OG-938_,Tge,WB,0.0472481,0.177464789,NO
Tte_TRINITY_DN6524_c0_g2_i1,OG-779_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN42645_c0_g1_i1,OG-707_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN31141_c5_g2_i1,OG-2115_,Tdi,WB,NA,NA,NO
Tms_TRINITY_DN5462_c0_g1_i1,OG-1674_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN23003_c0_g1_i1,OG-491_,Tdi,WB,0.128932,NA,NO
Tsi_TRINITY_DN18398_c0_g1_i1,OG-1753_,Tsi,WB,0.249907,0,NO
Tge_TRINITY_DN33445_c0_g1_i1,OG-482_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN17729_c0_g1_i1,OG-1557_,Tms,WB,NA,NA,NO
Tge_TRINITY_DN42863_c0_g1_i2,OG-2664_,Tge,WB,NA,0,NO
Tdi_TRINITY_DN29618_c0_g8_i1,OG-323_,Tdi,WB,1.00E-04,0,NO
Tge_TRINITY_DN44520_c0_g1_i1,OG-211_,Tge,WB,1.00E-04,0,NO
Tge_TRINITY_DN45235_c0_g1_i1,OG-962_,Tge,WB,1.00E-04,0.076323002,NO
Tte_TRINITY_DN1143_c0_g1_i1,OG-2931_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN26090_c0_g1_i2,OG-2148_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN63257_c0_g1_i1,OG-387_,Tms,WB,0.288258,NA,NO
Tge_TRINITY_DN13338_c0_g1_i1,OG-2000_,Tge,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN3384_c0_g2_i1,OG-2785_,Tsi,WB,NA,NA,NO
Tdi_TRINITY_DN11606_c0_g1_i1,OG-1752_,Tdi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN42724_c0_g1_i1,OG-2158_,Tge,WB,NA,0,NO
Tte_TRINITY_DN20436_c0_g1_i2,OG-146_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN30830_c0_g1_i1,OG-819_,Tge,WB,0.0720469,NA,NO
Tms_TRINITY_DN24256_c0_g2_i1,OG-2197_,Tms,WB,0.526153,0.136845292,YES
Tte_TRINITY_DN19502_c0_g1_i1,OG-304_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN17585_c0_g1_i2,OG-2747_,Tms,WB,NA,NA,NO
Tms_TRINITY_DN25153_c0_g1_i1,OG-2523_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN16698_c0_g1_i1,OG-1402_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN23926_c0_g5_i1,OG-2410_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31994_c1_g1_i5,OG-14_,Tsi,WB,0.457837,0.180735276,NO
Tms_TRINITY_DN27138_c0_g1_i1,OG-2855_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN21268_c0_g1_i4,OG-639_,Tsi,WB,0.113443,NA,NO
Tge_TRINITY_DN22937_c0_g1_i1,OG-1711_,Tge,WB,0.0995025,0.331529093,NO
Tsi_TRINITY_DN46794_c0_g1_i1,OG-1812_,Tsi,WB,0.130196,NA,NO
Tge_TRINITY_DN48088_c4_g1_i1,OG-2262_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN52206_c0_g1_i1,OG-1621_,Tdi,WB,0.8649,NA,NO
